mse,mae,r2
34.1430189977451,4.55232755964001,-0.006879937676693482
37.11459586848443,4.9688133868304165,-0.08318043899821892
71.62700531552315,6.3323076678947965,-0.40650237636778663
90.49877416453843,6.964403022419322,-0.2102510691765198
39.11879160997064,4.003327310085297,0.35283377292774853
